MLS#,PRICE,BEDS,BATHS,LOCATION,ZIP OR POSTAL CODE,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE,city,sold
UT325338,689123.0,4,3.5,3657 Willow Rd,84005,3144.0,7972.0,2001.0,13.0,219.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/96405471,40.32677,-111.937107,Eagle Mountain,True
UT238862,454751.0,6,2.0,5515 Oak Ave,84005,1750.0,7434.0,2020.0,8.0,260.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/14772913,40.330554,-112.004523,Eagle Mountain,True
UT771493,627704.0,5,3.0,4446 Spruce Way,84005,3473.0,10479.0,2020.0,28.0,181.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/86782602,40.344902,-112.015754,Eagle Mountain,True
UT875408,462859.0,4,4.0,6162 Juniper Ct,84005,1746.0,8890.0,2016.0,3.0,265.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/40632739,40.342552,-111.963668,Eagle Mountain,True
UT792774,484964.0,6,3.5,1885 Pine St,84005,1743.0,9450.0,2022.0,59.0,278.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/15944111,40.315882,-111.978414,Eagle Mountain,True
UT566368,528861.0,4,2.5,4473 Sunset Blvd,84005,2781.0,7712.0,2009.0,28.0,190.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/72077676,40.316332,-111.977683,Eagle Mountain,True
UT751695,487920.0,3,2.5,7588 Birch Ln,84005,2091.0,6224.0,2019.0,59.0,233.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/25454824,40.283383,-111.937538,Eagle Mountain,True
UT457225,495184.0,6,4.0,3402 Spruce Way,84005,2097.0,8152.0,2017.0,52.0,236.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/25826477,40.347997,-111.967992,Eagle Mountain,True
UT122035,449465.0,6,2.0,1654 Mountain Rd,84005,1868.0,11672.0,2013.0,58.0,241.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/98168784,40.290401,-111.998894,Eagle Mountain,True
UT430818,552437.0,4,3.0,8491 Juniper Ct,84005,2858.0,8821.0,2003.0,32.0,193.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/29883507,40.327979,-111.989993,Eagle Mountain,True
UT733362,410615.0,5,2.0,7804 Lakeside Dr,84005,1464.0,9658.0,2012.0,25.0,280.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/59244701,40.333664,-112.01665,Eagle Mountain,True
UT682606,489161.0,4,4.0,6835 Willow Rd,84005,1988.0,4993.0,2021.0,43.0,246.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/28059996,40.305297,-112.010769,Eagle Mountain,True
UT991130,595282.0,5,2.0,7999 Willow Rd,84005,2728.0,11903.0,2023.0,4.0,218.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/10083349,40.286895,-112.015665,Eagle Mountain,True
UT997747,522343.0,5,2.0,7809 Sunset Blvd,84005,2567.0,5957.0,2010.0,50.0,203.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/11444434,40.285117,-111.948971,Eagle Mountain,True
UT318362,642438.0,5,2.5,7490 Elm Blvd,84005,3079.0,11770.0,2005.0,19.0,209.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/52639097,40.33852,-111.959513,Eagle Mountain,True
UT108606,479759.0,5,2.5,5142 Sunset Blvd,84005,1918.0,7566.0,2017.0,0.0,250.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/49060022,40.310861,-111.976965,Eagle Mountain,True
UT346814,599389.0,5,3.0,292 Mountain Rd,84005,2954.0,11351.0,2000.0,14.0,203.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/13506290,40.277211,-111.992563,Eagle Mountain,True
UT888525,582770.0,5,2.5,6010 Spruce Way,84005,3223.0,11134.0,2002.0,14.0,181.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/41463269,40.327362,-111.963151,Eagle Mountain,True
UT832173,532830.0,5,2.5,2803 Birch Ln,84005,2331.0,10042.0,2013.0,0.0,229.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/34564582,40.290014,-111.948709,Eagle Mountain,True
UT188878,542732.0,4,3.0,7754 Juniper Ct,84005,2016.0,11331.0,2023.0,40.0,269.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/61418832,40.340112,-111.941877,Eagle Mountain,True
UT244356,588262.0,4,3.0,4736 Sunset Blvd,84005,2732.0,8875.0,2007.0,5.0,215.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/99532307,40.294766,-111.975298,Eagle Mountain,True
UT607172,611529.0,4,4.0,9061 Elm Blvd,84005,2789.0,10790.0,2010.0,50.0,219.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/72247637,40.286022,-111.948011,Eagle Mountain,True
UT694524,435946.0,5,3.0,5995 Birch Ln,84005,1625.0,5377.0,2007.0,27.0,268.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/92655658,40.276789,-111.978869,Eagle Mountain,True
UT984100,536352.0,3,3.0,5549 Aspen Way,84005,2756.0,4562.0,2010.0,43.0,195.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/27300304,40.310922,-111.982547,Eagle Mountain,True
UT779522,432060.0,4,3.5,9199 Valley View Dr,84005,1770.0,8346.0,1999.0,20.0,244.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/29356822,40.306059,-111.943457,Eagle Mountain,True
UT290669,634439.0,6,2.0,4802 Cedar St,84005,2765.0,10478.0,2013.0,7.0,229.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/77572730,40.330105,-111.991363,Eagle Mountain,True
UT133444,687108.0,3,3.5,3818 Oak Ave,84005,3636.0,10123.0,2013.0,10.0,189.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/37900218,40.307168,-111.990409,Eagle Mountain,True
UT670253,520759.0,5,4.0,3777 Valley View Dr,84005,2688.0,8223.0,2006.0,38.0,194.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/86389322,40.297505,-111.999509,Eagle Mountain,True
UT598385,606746.0,5,2.5,8761 Aspen Way,84005,3227.0,8166.0,2005.0,42.0,188.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/51733411,40.290932,-111.97813,Eagle Mountain,True
UT929577,516950.0,4,2.0,7586 Valley View Dr,84005,2143.0,8878.0,2018.0,16.0,241.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/28073900,40.292252,-111.975515,Eagle Mountain,True
UT618288,613146.0,3,2.5,1717 Pine St,84005,3614.0,10945.0,2003.0,21.0,170.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/85997218,40.344228,-111.963954,Eagle Mountain,True
UT551115,621026.0,3,2.5,4975 Lakeside Dr,84005,3350.0,10734.0,2000.0,56.0,185.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/59541324,40.283206,-111.98695,Eagle Mountain,True
UT373098,616073.0,4,3.0,3775 Pine St,84005,3600.0,4877.0,2000.0,51.0,171.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/82238133,40.349054,-112.008216,Eagle Mountain,True
UT177641,545353.0,3,4.0,6501 Sunset Blvd,84005,3179.0,8765.0,2021.0,24.0,172.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/50701656,40.296154,-111.943316,Eagle Mountain,True
UT888709,572540.0,3,3.0,617 Mountain Rd,84005,2958.0,7047.0,2008.0,14.0,194.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/21361729,40.277071,-111.9954,Eagle Mountain,True
UT843456,511569.0,3,2.0,7169 Cedar St,84005,2660.0,10395.0,2001.0,18.0,192.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/71293260,40.289895,-111.937706,Eagle Mountain,True
UT246474,651063.0,4,2.5,7449 Lakeside Dr,84005,3627.0,8047.0,2020.0,32.0,180.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/21200396,40.274673,-112.009265,Eagle Mountain,True
UT733501,736399.0,6,3.5,2342 Valley View Dr,84005,3435.0,11930.0,2002.0,34.0,214.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/69696172,40.333202,-111.973994,Eagle Mountain,True
