MLS#,PRICE,BEDS,BATHS,LOCATION,ZIP OR POSTAL CODE,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE,city,sold
UT910081,473727.0,4,2.0,9067 Willow Rd,84045,2652.0,5667.0,2003.0,15.0,179.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/34330687,40.312154,-111.887649,Saratoga Springs,True
UT486284,424101.0,3,4.0,2402 Aspen Way,84045,1536.0,9189.0,2022.0,55.0,276.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/87499620,40.342076,-111.859374,Saratoga Springs,True
UT408384,527586.0,4,2.0,9709 Juniper Ct,84045,2524.0,10011.0,2002.0,54.0,209.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/90436880,40.369613,-111.869156,Saratoga Springs,True
UT767104,508554.0,6,2.5,1994 Valley View Dr,84045,2491.0,11694.0,1999.0,46.0,204.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/92507895,40.367522,-111.873347,Saratoga Springs,True
UT135081,505974.0,3,3.5,5547 Mountain Rd,84045,2022.0,4951.0,2009.0,8.0,250.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/48337386,40.312424,-111.915986,Saratoga Springs,True
UT608095,448666.0,4,2.0,7913 Maple Dr,84045,1707.0,10077.0,2009.0,17.0,263.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/78127540,40.352348,-111.901385,Saratoga Springs,True
UT545139,513116.0,3,3.5,873 Juniper Ct,84045,1508.0,4687.0,2014.0,40.0,340.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/39502694,40.328106,-111.891728,Saratoga Springs,True
UT598093,408418.0,3,3.5,760 Mountain Rd,84045,1420.0,6697.0,2020.0,59.0,288.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/76635173,40.364179,-111.918206,Saratoga Springs,True
UT211544,604409.0,6,3.5,8512 Pine St,84045,2555.0,5410.0,2022.0,48.0,237.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/55226083,40.312707,-111.908126,Saratoga Springs,True
UT957284,389563.0,3,2.5,698 Cedar St,84045,1615.0,5298.0,2006.0,25.0,241.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/14676323,40.366152,-111.905333,Saratoga Springs,True
UT314619,697956.0,4,2.0,6176 Elm Blvd,84045,3702.0,5402.0,2023.0,14.0,189.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/47596895,40.360249,-111.919818,Saratoga Springs,True
UT710604,542454.0,6,4.0,9387 Cedar St,84045,1987.0,4351.0,2014.0,57.0,273.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/52095372,40.31705,-111.885981,Saratoga Springs,True
UT772399,483034.0,5,2.5,6185 Maple Dr,84045,2966.0,10584.0,2000.0,16.0,163.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/33163507,40.313589,-111.873598,Saratoga Springs,True
UT409585,632762.0,3,4.0,4861 Elm Blvd,84045,3016.0,4489.0,2022.0,20.0,210.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/43702263,40.360082,-111.924405,Saratoga Springs,True
UT217676,576981.0,4,2.0,4230 Pine St,84045,2589.0,7188.0,2002.0,57.0,223.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/55241138,40.319345,-111.89151,Saratoga Springs,True
UT367002,681176.0,6,2.0,6417 Valley View Dr,84045,3520.0,9593.0,2013.0,33.0,194.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/14473174,40.342094,-111.867423,Saratoga Springs,True
UT826248,493491.0,4,3.5,5760 Aspen Way,84045,1665.0,11923.0,2018.0,15.0,296.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/23662155,40.364945,-111.870161,Saratoga Springs,True
