MLS#,PRICE,BEDS,BATHS,LOCATION,ZIP OR POSTAL CODE,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE,city,sold
UT146549,495165.0,5,3.5,9535 Cedar St,84045,1651.0,7333.0,2020.0,47.0,300.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/28190286,40.365434,-111.880577,Saratoga Springs,True
UT753393,664294.0,3,3.0,8724 Willow Rd,84045,3268.0,7157.0,2007.0,21.0,203.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/36234004,40.344739,-111.860869,Saratoga Springs,True
UT950873,708018.0,4,2.5,4990 Oak Ave,84045,3569.0,6572.0,2007.0,27.0,198.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/78098447,40.310277,-111.854093,Saratoga Springs,True
UT986818,640916.0,5,2.0,5638 Spruce Way,84045,3078.0,5881.0,2020.0,45.0,208.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/63954727,40.312313,-111.902168,Saratoga Springs,True
UT339228,776186.0,6,4.0,3072 Spruce Way,84045,3477.0,9990.0,2012.0,4.0,223.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/99172877,40.350825,-111.922754,Saratoga Springs,True
UT809870,572983.0,4,3.5,9216 Sunset Blvd,84045,3466.0,9715.0,2016.0,42.0,165.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/41607937,40.34376,-111.911926,Saratoga Springs,True
UT553657,736182.0,3,2.5,4824 Aspen Way,84045,3315.0,10411.0,2011.0,0.0,222.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/93567354,40.311592,-111.894973,Saratoga Springs,True
UT141271,568290.0,4,3.0,7738 Aspen Way,84045,2606.0,5339.0,2010.0,34.0,218.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/14042195,40.354608,-111.854345,Saratoga Springs,True
UT181631,554719.0,6,3.5,3660 Maple Dr,84045,1639.0,7930.0,2014.0,28.0,338.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/55379741,40.361129,-111.899735,Saratoga Springs,True
UT593007,412252.0,5,3.5,7429 Juniper Ct,84045,1407.0,5775.0,2019.0,28.0,293.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/81896363,40.339785,-111.868338,Saratoga Springs,True
UT481289,457234.0,3,3.0,2321 Willow Rd,84045,1890.0,11144.0,2007.0,29.0,242.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/57864146,40.337945,-111.886762,Saratoga Springs,True
UT107543,555811.0,4,2.5,7363 Valley View Dr,84045,2434.0,6139.0,2019.0,29.0,228.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/93997919,40.310328,-111.915375,Saratoga Springs,True
UT937094,653414.0,4,3.5,554 Valley View Dr,84045,3184.0,5151.0,2005.0,24.0,205.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/38312340,40.357199,-111.904341,Saratoga Springs,True
UT757302,591934.0,4,3.5,1137 Oak Ave,84045,2493.0,8558.0,2009.0,27.0,237.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/12999948,40.329843,-111.877745,Saratoga Springs,True
UT552171,533808.0,6,3.0,3586 Birch Ln,84045,1455.0,11032.0,2021.0,34.0,367.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/79654548,40.362726,-111.876172,Saratoga Springs,True
UT988293,445215.0,5,2.0,4871 Pine St,84045,1904.0,11325.0,2022.0,45.0,234.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/16120364,40.332384,-111.895219,Saratoga Springs,True
UT974020,775342.0,4,3.0,7142 Aspen Way,84045,3750.0,4768.0,2022.0,33.0,207.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/78828101,40.343905,-111.911708,Saratoga Springs,True
UT976555,691973.0,5,3.5,3654 Maple Dr,84045,3771.0,6607.0,2006.0,38.0,183.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/76007554,40.326221,-111.872247,Saratoga Springs,True
UT332951,570038.0,4,4.0,282 Mountain Rd,84045,2305.0,5228.0,2020.0,50.0,247.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/85984511,40.319635,-111.91649,Saratoga Springs,True
UT892800,614948.0,3,3.0,3321 Valley View Dr,84045,3331.0,6462.0,2022.0,59.0,185.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/53103345,40.356494,-111.855066,Saratoga Springs,True
UT554090,691405.0,4,2.5,4447 Pine St,84045,3126.0,8270.0,2023.0,6.0,221.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/90595411,40.339795,-111.914968,Saratoga Springs,True
UT753432,521590.0,4,3.0,5482 Aspen Way,84045,3635.0,6244.0,1999.0,42.0,143.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/25284850,40.342189,-111.921415,Saratoga Springs,True
UT873576,689866.0,4,2.0,6475 Mountain Rd,84045,3530.0,4540.0,2017.0,13.0,195.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/49091431,40.367925,-111.890188,Saratoga Springs,True
UT246993,592046.0,6,2.0,2551 Maple Dr,84045,2908.0,8080.0,2023.0,11.0,204.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/20965096,40.367815,-111.888436,Saratoga Springs,True
UT503426,582735.0,5,3.5,6142 Willow Rd,84045,2347.0,4422.0,2018.0,47.0,248.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/79018800,40.361339,-111.889345,Saratoga Springs,True
UT216009,593495.0,3,4.0,6352 Mountain Rd,84045,2903.0,5813.0,2004.0,4.0,204.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/74284506,40.321257,-111.895067,Saratoga Springs,True
UT351538,582852.0,6,4.0,7788 Lakeside Dr,84045,2165.0,4004.0,2018.0,50.0,269.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/82575884,40.345656,-111.850415,Saratoga Springs,True
UT472164,498510.0,5,3.0,5267 Birch Ln,84045,2235.0,4694.0,2001.0,46.0,223.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/78790885,40.362689,-111.891098,Saratoga Springs,True
UT869926,582214.0,6,2.0,8123 Spruce Way,84045,2860.0,7490.0,2011.0,59.0,204.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/37761365,40.332468,-111.891764,Saratoga Springs,True
UT876398,586778.0,5,4.0,2293 Cedar St,84045,2771.0,10805.0,2014.0,40.0,212.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/16125981,40.316066,-111.896259,Saratoga Springs,True
UT450900,661591.0,4,3.0,7145 Oak Ave,84045,2794.0,10196.0,2010.0,52.0,237.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/93631801,40.358658,-111.924654,Saratoga Springs,True
UT396275,574026.0,5,2.5,553 Aspen Way,84045,2323.0,4790.0,2016.0,7.0,247.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/54353640,40.338906,-111.882563,Saratoga Springs,True
UT577650,528610.0,5,4.0,1117 Sunset Blvd,84045,2381.0,4278.0,2005.0,53.0,222.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/18490735,40.343864,-111.911763,Saratoga Springs,True
UT920682,429479.0,5,3.5,8659 Spruce Way,84045,1424.0,6704.0,2014.0,9.0,302.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/93435799,40.368929,-111.878991,Saratoga Springs,True
UT978873,550289.0,4,3.5,4802 Willow Rd,84045,2844.0,9218.0,2015.0,18.0,193.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/99484225,40.346433,-111.925933,Saratoga Springs,True
UT304087,615832.0,4,2.5,6245 Birch Ln,84045,2781.0,9973.0,2014.0,7.0,221.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/50094800,40.335499,-111.851489,Saratoga Springs,True
UT267834,621228.0,4,4.0,6073 Oak Ave,84045,3644.0,10585.0,2006.0,24.0,170.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/79308163,40.332199,-111.89248,Saratoga Springs,True
UT736096,586174.0,4,3.0,6978 Birch Ln,84045,2610.0,6737.0,2006.0,44.0,225.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/13266822,40.335057,-111.85826,Saratoga Springs,True
UT371260,530574.0,3,3.0,2530 Cedar St,84045,2522.0,5344.0,2005.0,16.0,210.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/18394381,40.317104,-111.891955,Saratoga Springs,True
UT279785,512743.0,3,3.5,1864 Cedar St,84045,1562.0,4210.0,2010.0,49.0,328.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/34890952,40.357685,-111.925174,Saratoga Springs,True
UT127962,476272.0,6,3.5,521 Spruce Way,84045,1872.0,5174.0,2013.0,36.0,254.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/69060667,40.360263,-111.864223,Saratoga Springs,True
UT462890,474683.0,3,2.0,8660 Oak Ave,84045,2211.0,4521.0,2008.0,37.0,215.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/22008050,40.327064,-111.878145,Saratoga Springs,True
UT452653,620879.0,6,2.5,2313 Maple Dr,84045,2305.0,10886.0,2009.0,56.0,269.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/13076146,40.328228,-111.867459,Saratoga Springs,True
UT606751,552292.0,3,2.5,5793 Pine St,84045,2270.0,6147.0,2006.0,25.0,243.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/70189379,40.36246,-111.895746,Saratoga Springs,True
UT280164,508645.0,5,4.0,4602 Aspen Way,84045,2345.0,10584.0,2004.0,20.0,217.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/79316824,40.311438,-111.878965,Saratoga Springs,True
UT742928,690558.0,4,3.5,1707 Willow Rd,84045,3245.0,8425.0,2015.0,59.0,213.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/76529143,40.341227,-111.861502,Saratoga Springs,True
UT712030,495202.0,5,2.5,4197 Oak Ave,84045,1714.0,8311.0,2019.0,33.0,289.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/81930062,40.337821,-111.879515,Saratoga Springs,True
UT516113,530344.0,4,3.5,923 Cedar St,84045,2197.0,7638.0,2006.0,36.0,241.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/82256599,40.351408,-111.902186,Saratoga Springs,True
UT263189,500235.0,4,3.5,1848 Willow Rd,84045,1790.0,10553.0,2020.0,17.0,279.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/64216922,40.319804,-111.876998,Saratoga Springs,True
UT556259,489031.0,4,2.5,1482 Spruce Way,84045,2138.0,4347.0,2013.0,12.0,229.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/56747208,40.3501,-111.876252,Saratoga Springs,True
UT707330,519842.0,5,3.0,8260 Juniper Ct,84045,3042.0,4742.0,2003.0,10.0,171.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/87117434,40.332604,-111.853153,Saratoga Springs,True
UT435444,452045.0,4,4.0,5716 Pine St,84045,1512.0,7387.0,2008.0,13.0,299.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/41322403,40.347123,-111.900327,Saratoga Springs,True
UT337127,509115.0,5,3.0,9263 Pine St,84045,2214.0,7155.0,1999.0,11.0,230.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/18809495,40.312406,-111.895993,Saratoga Springs,True
UT555854,403196.0,5,2.0,4415 Birch Ln,84045,1456.0,8364.0,1999.0,44.0,277.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/77676661,40.337704,-111.86503,Saratoga Springs,True
UT419695,625171.0,4,3.5,2093 Birch Ln,84045,3691.0,9902.0,2007.0,3.0,169.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/34833145,40.341335,-111.889539,Saratoga Springs,True
UT460461,695901.0,4,3.0,6124 Juniper Ct,84045,3145.0,8700.0,2010.0,37.0,221.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/98096844,40.32286,-111.871074,Saratoga Springs,True
UT413974,529350.0,3,3.0,9301 Maple Dr,84045,1984.0,6059.0,2018.0,56.0,267.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/47275976,40.318377,-111.893223,Saratoga Springs,True
UT373118,450009.0,4,3.5,5372 Spruce Way,84045,1875.0,6618.0,2002.0,45.0,240.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/86661365,40.321308,-111.91276,Saratoga Springs,True
UT745075,480255.0,3,4.0,276 Elm Blvd,84045,1637.0,10018.0,2019.0,24.0,293.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/13821215,40.330648,-111.870384,Saratoga Springs,True
UT514217,457912.0,4,2.5,3105 Aspen Way,84045,2534.0,5611.0,2004.0,3.0,181.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/69330765,40.315809,-111.919508,Saratoga Springs,True
UT519857,610181.0,6,3.0,9256 Juniper Ct,84045,3208.0,8033.0,2002.0,50.0,190.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/50339447,40.366839,-111.914113,Saratoga Springs,True
UT687776,587492.0,3,2.0,5231 Aspen Way,84045,2802.0,8310.0,2016.0,0.0,210.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/51634194,40.3343,-111.879854,Saratoga Springs,True
UT425168,791298.0,4,3.5,9523 Spruce Way,84045,3514.0,10002.0,2018.0,40.0,225.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/33869210,40.358538,-111.870218,Saratoga Springs,True
UT190930,518594.0,6,3.0,5141 Valley View Dr,84045,2225.0,9714.0,2014.0,40.0,233.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/97407424,40.368465,-111.858425,Saratoga Springs,True
UT867359,519789.0,6,2.5,219 Oak Ave,84045,2067.0,7717.0,2001.0,11.0,251.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/45346150,40.314844,-111.908193,Saratoga Springs,True
UT150134,530051.0,3,3.5,8742 Juniper Ct,84045,2547.0,6473.0,2001.0,44.0,208.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/86543179,40.3491,-111.921142,Saratoga Springs,True
UT614754,499371.0,3,3.0,7653 Maple Dr,84045,1885.0,6943.0,2008.0,10.0,265.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/48259236,40.362285,-111.853516,Saratoga Springs,True
UT339239,684469.0,4,3.0,7180 Willow Rd,84045,3741.0,7292.0,2010.0,13.0,183.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/14344827,40.348054,-111.917646,Saratoga Springs,True
UT292447,535568.0,5,3.0,9704 Birch Ln,84045,1845.0,5753.0,2023.0,48.0,290.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/89147055,40.335742,-111.914187,Saratoga Springs,True
UT137760,559556.0,6,2.5,2042 Aspen Way,84045,2549.0,9003.0,2006.0,58.0,220.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/26659865,40.335865,-111.906694,Saratoga Springs,True
UT910081,473727.0,4,2.0,9067 Willow Rd,84045,2652.0,5667.0,2003.0,15.0,179.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/34330687,40.312154,-111.887649,Saratoga Springs,True
UT486284,424101.0,3,4.0,2402 Aspen Way,84045,1536.0,9189.0,2022.0,55.0,276.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/87499620,40.342076,-111.859374,Saratoga Springs,True
UT408384,527586.0,4,2.0,9709 Juniper Ct,84045,2524.0,10011.0,2002.0,54.0,209.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/90436880,40.369613,-111.869156,Saratoga Springs,True
UT767104,508554.0,6,2.5,1994 Valley View Dr,84045,2491.0,11694.0,1999.0,46.0,204.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/92507895,40.367522,-111.873347,Saratoga Springs,True
UT135081,505974.0,3,3.5,5547 Mountain Rd,84045,2022.0,4951.0,2009.0,8.0,250.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/48337386,40.312424,-111.915986,Saratoga Springs,True
UT608095,448666.0,4,2.0,7913 Maple Dr,84045,1707.0,10077.0,2009.0,17.0,263.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/78127540,40.352348,-111.901385,Saratoga Springs,True
UT545139,513116.0,3,3.5,873 Juniper Ct,84045,1508.0,4687.0,2014.0,40.0,340.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/39502694,40.328106,-111.891728,Saratoga Springs,True
UT598093,408418.0,3,3.5,760 Mountain Rd,84045,1420.0,6697.0,2020.0,59.0,288.0,50.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/76635173,40.364179,-111.918206,Saratoga Springs,True
UT211544,604409.0,6,3.5,8512 Pine St,84045,2555.0,5410.0,2022.0,48.0,237.0,75.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/55226083,40.312707,-111.908126,Saratoga Springs,True
UT957284,389563.0,3,2.5,698 Cedar St,84045,1615.0,5298.0,2006.0,25.0,241.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/14676323,40.366152,-111.905333,Saratoga Springs,True
UT314619,697956.0,4,2.0,6176 Elm Blvd,84045,3702.0,5402.0,2023.0,14.0,189.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/47596895,40.360249,-111.919818,Saratoga Springs,True
UT710604,542454.0,6,4.0,9387 Cedar St,84045,1987.0,4351.0,2014.0,57.0,273.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/52095372,40.31705,-111.885981,Saratoga Springs,True
UT772399,483034.0,5,2.5,6185 Maple Dr,84045,2966.0,10584.0,2000.0,16.0,163.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/33163507,40.313589,-111.873598,Saratoga Springs,True
UT409585,632762.0,3,4.0,4861 Elm Blvd,84045,3016.0,4489.0,2022.0,20.0,210.0,150.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/43702263,40.360082,-111.924405,Saratoga Springs,True
UT217676,576981.0,4,2.0,4230 Pine St,84045,2589.0,7188.0,2002.0,57.0,223.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/55241138,40.319345,-111.89151,Saratoga Springs,True
UT367002,681176.0,6,2.0,6417 Valley View Dr,84045,3520.0,9593.0,2013.0,33.0,194.0,0.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/14473174,40.342094,-111.867423,Saratoga Springs,True
UT826248,493491.0,4,3.5,5760 Aspen Way,84045,1665.0,11923.0,2018.0,15.0,296.0,100.0,Sold,https://www.redfin.com/UT/Saratoga-Springs/home/23662155,40.364945,-111.870161,Saratoga Springs,True
UT289553,646321.0,5,2.5,9275 Juniper Ct,84005,3240.0,9888.0,2014.0,33.0,199.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/58557652,40.308969,-111.941633,Eagle Mountain,False
UT977862,431964.0,6,4.0,5474 Valley View Dr,84005,2244.0,7427.0,2006.0,49.0,192.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/38464783,40.278583,-111.977786,Eagle Mountain,False
UT258332,529353.0,6,2.5,3450 Spruce Way,84005,2860.0,4766.0,2016.0,14.0,185.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/93690462,40.288936,-111.974775,Eagle Mountain,False
UT514882,528821.0,3,3.0,3272 Elm Blvd,84005,2757.0,9518.0,1999.0,55.0,192.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/28473386,40.312211,-112.008826,Eagle Mountain,False
UT383151,474194.0,6,2.0,8394 Pine St,84005,2722.0,5684.0,2000.0,23.0,174.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/51805816,40.27539,-111.948055,Eagle Mountain,False
UT678272,569794.0,3,4.0,2906 Oak Ave,84005,2392.0,10945.0,2017.0,62.0,238.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/50825275,40.344517,-111.98014,Eagle Mountain,False
UT712621,648302.0,5,4.0,1672 Aspen Way,84005,2559.0,10659.0,2014.0,72.0,253.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/77103037,40.279907,-112.026612,Eagle Mountain,False
UT926797,647891.0,6,3.5,5780 Oak Ave,84005,3377.0,6956.0,2000.0,77.0,192.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/59213210,40.285838,-111.961699,Eagle Mountain,False
UT810294,804479.0,5,2.5,9924 Valley View Dr,84005,3716.0,8444.0,2021.0,83.0,216.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/81956254,40.331226,-111.93495,Eagle Mountain,False
UT323806,519997.0,6,2.0,1914 Valley View Dr,84005,2016.0,8541.0,1999.0,11.0,258.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/92717840,40.277755,-111.947085,Eagle Mountain,False
UT285991,584583.0,4,3.5,2627 Birch Ln,84005,3006.0,9227.0,2022.0,12.0,194.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/45156268,40.342022,-112.00228,Eagle Mountain,False
UT897901,747945.0,4,3.0,4743 Aspen Way,84005,3727.0,4553.0,2017.0,83.0,201.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/25271508,40.328056,-112.024667,Eagle Mountain,False
UT539082,490381.0,4,4.0,2077 Aspen Way,84005,1418.0,6598.0,2023.0,34.0,346.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/92445248,40.27549,-111.935965,Eagle Mountain,False
UT187790,573335.0,4,3.5,6542 Sunset Blvd,84005,3283.0,5362.0,2022.0,2.0,175.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/26019042,40.325348,-111.936294,Eagle Mountain,False
UT842472,599451.0,5,3.0,2610 Willow Rd,84005,2592.0,9579.0,2006.0,25.0,231.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/86523613,40.32053,-111.976758,Eagle Mountain,False
UT683602,849491.0,4,4.0,1368 Valley View Dr,84005,3722.0,4553.0,2017.0,75.0,228.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/45122258,40.330588,-111.965768,Eagle Mountain,False
UT123013,538782.0,5,4.0,2686 Willow Rd,84005,2787.0,8135.0,2004.0,31.0,193.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/96812307,40.336256,-111.98374,Eagle Mountain,False
UT804553,829484.0,4,3.0,9311 Spruce Way,84005,3411.0,9823.0,2010.0,6.0,243.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/21627519,40.327468,-111.988023,Eagle Mountain,False
UT646637,417863.0,4,2.0,9354 Pine St,84005,1798.0,11587.0,2005.0,64.0,232.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/51894999,40.316894,-112.018055,Eagle Mountain,False
UT653144,422380.0,4,2.0,5106 Birch Ln,84005,1741.0,6304.0,2011.0,17.0,243.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/91169224,40.295797,-112.020325,Eagle Mountain,False
UT878442,686677.0,5,3.0,4064 Sunset Blvd,84005,3623.0,4063.0,2020.0,31.0,190.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/14272614,40.325782,-112.006727,Eagle Mountain,False
UT545980,547666.0,6,3.0,8212 Spruce Way,84005,2663.0,9789.0,2009.0,0.0,206.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/33851335,40.346558,-111.946336,Eagle Mountain,False
UT515138,506316.0,6,2.0,2023 Valley View Dr,84005,2740.0,4012.0,2001.0,54.0,185.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/17520582,40.317002,-112.015417,Eagle Mountain,False
UT655611,444253.0,4,2.0,6573 Lakeside Dr,84005,1807.0,4531.0,2007.0,40.0,246.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/38914628,40.323148,-112.00733,Eagle Mountain,False
UT278004,597484.0,4,3.5,6831 Birch Ln,84005,1944.0,11923.0,2018.0,78.0,307.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/45124852,40.30497,-111.975139,Eagle Mountain,False
UT236497,503107.0,5,3.5,7128 Oak Ave,84005,3363.0,10900.0,2012.0,30.0,150.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/65700157,40.33049,-112.008487,Eagle Mountain,False
UT859398,513858.0,5,2.0,2257 Elm Blvd,84005,2127.0,9660.0,2013.0,18.0,242.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/33191837,40.349813,-112.013679,Eagle Mountain,False
UT294013,512453.0,3,3.0,7188 Aspen Way,84005,2801.0,10684.0,2009.0,14.0,183.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/24281601,40.282831,-111.973668,Eagle Mountain,False
UT553909,441843.0,5,2.0,6158 Willow Rd,84005,2159.0,4602.0,2006.0,18.0,205.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/25294653,40.286192,-111.993191,Eagle Mountain,False
UT342909,506901.0,3,3.5,8762 Birch Ln,84005,2032.0,4711.0,2013.0,40.0,249.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/94456368,40.313155,-111.967384,Eagle Mountain,False
UT307411,491346.0,3,4.0,1826 Juniper Ct,84005,1798.0,6406.0,2014.0,7.0,273.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/95788338,40.30851,-111.938779,Eagle Mountain,False
UT638000,601585.0,5,4.0,6174 Juniper Ct,84005,3631.0,4190.0,2021.0,36.0,166.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/29926387,40.315726,-112.014901,Eagle Mountain,False
UT822125,638726.0,3,3.0,8312 Aspen Way,84005,3656.0,11106.0,2014.0,76.0,175.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/27587762,40.273926,-111.938657,Eagle Mountain,False
UT497710,413391.0,4,3.5,2854 Valley View Dr,84005,1676.0,4450.0,2023.0,69.0,247.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/14877604,40.302342,-111.939751,Eagle Mountain,False
UT224855,550695.0,5,4.0,7462 Elm Blvd,84005,2247.0,8352.0,2019.0,57.0,245.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/96344133,40.316638,-111.947091,Eagle Mountain,False
UT320028,537951.0,5,3.5,1085 Willow Rd,84005,2753.0,10829.0,2000.0,80.0,195.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/73553552,40.316815,-111.966871,Eagle Mountain,False
UT248116,548412.0,4,3.0,7208 Oak Ave,84005,2319.0,9879.0,2008.0,70.0,236.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/78475494,40.322587,-111.967985,Eagle Mountain,False
