Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202512,18,141,2,3,St. Joseph County                                           ,12,12,4049250,1,2,247520,0,0,0,2,177,27563520,12,12,4049250,1,2,247520,0,0,0,2,177,27563520
202512,18,143,2,3,Scott County                                                ,1,1,227288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,18,145,2,3,Shelby County                                               ,15,15,4604836,0,0,0,0,0,0,0,0,0,15,15,4604836,0,0,0,0,0,0,0,0,0
202512,18,147,2,3,Spencer County                                              ,2,2,530828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,18,149,2,3,Starke County                                               ,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
202512,18,151,2,3,Steuben County                                              ,8,8,4126705,0,0,0,0,0,0,0,0,0,8,8,4126705,0,0,0,0,0,0,0,0,0
202512,18,153,2,3,Sullivan County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,18,155,2,3,Switzerland County                                          ,3,3,174798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,18,157,2,3,Tippecanoe County                                           ,23,23,9296562,0,0,0,5,20,5125350,19,245,38112758,21,21,8792942,0,0,0,5,20,5125350,17,195,32216669
202512,18,159,2,3,Tipton County                                               ,2,2,416491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,18,161,2,3,Union County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,18,163,2,3,Vanderburgh County                                          ,23,23,7683786,3,6,784173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,18,165,2,3,Vermillion County                                           ,1,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,18,167,2,3,Vigo County                                                 ,7,7,923864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,18,169,2,3,Wabash County                                               ,5,5,1906263,0,0,0,0,0,0,0,0,0,4,4,1585613,0,0,0,0,0,0,0,0,0
202512,18,171,2,3,Warren County                                               ,3,3,1101416,0,0,0,0,0,0,0,0,0,3,3,1101416,0,0,0,0,0,0,0,0,0
202512,18,173,2,3,Warrick County                                              ,10,10,4534300,0,0,0,0,0,0,0,0,0,10,10,4534300,0,0,0,0,0,0,0,0,0
202512,18,175,2,3,Washington County                                           ,1,1,450000,0,0,0,0,0,0,0,0,0,1,1,450000,0,0,0,0,0,0,0,0,0
202512,18,177,2,3,Wayne County                                                ,2,2,627000,1,2,351462,0,0,0,0,0,0,2,2,627000,0,0,0,0,0,0,0,0,0
202512,18,179,2,3,Wells County                                                ,5,5,1835693,0,0,0,0,0,0,0,0,0,5,5,1835693,0,0,0,0,0,0,0,0,0
202512,18,181,2,3,White County                                                ,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
202512,18,183,2,3,Whitley County                                              ,1,1,40000,0,0,0,0,0,0,0,0,0,1,1,40000,0,0,0,0,0,0,0,0,0
202512,19,001,2,4,Adair County                                                ,2,2,641300,1,2,360093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,003,2,4,Adams County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,005,2,4,Allamakee County                                            ,0,0,0,0,0,0,0,0,0,1,5,500000,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,007,2,4,Appanoose County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,009,2,4,Audubon County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,011,2,4,Benton County                                               ,1,1,363800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,013,2,4,Black Hawk County                                           ,9,9,2330853,2,4,436762,0,0,0,0,0,0,6,6,1392121,0,0,0,0,0,0,0,0,0
202512,19,015,2,4,Boone County                                                ,2,2,386080,0,0,0,0,0,0,0,0,0,2,2,386080,0,0,0,0,0,0,0,0,0
202512,19,017,2,4,Bremer County                                               ,2,2,740000,0,0,0,0,0,0,0,0,0,2,2,740000,0,0,0,0,0,0,0,0,0
202512,19,019,2,4,Buchanan County                                             ,1,1,320650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,021,2,4,Buena Vista County                                          ,2,2,598300,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
202512,19,023,2,4,Butler County                                               ,1,1,274921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,025,2,4,Calhoun County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,027,2,4,Carroll County                                              ,2,2,702500,0,0,0,0,0,0,0,0,0,1,1,300000,0,0,0,0,0,0,0,0,0
202512,19,029,2,4,Cass County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,031,2,4,Cedar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,033,2,4,Cerro Gordo County                                          ,1,1,385000,0,0,0,0,0,0,0,0,0,1,1,385000,0,0,0,0,0,0,0,0,0
202512,19,035,2,4,Cherokee County                                             ,0,0,0,0,0,0,0,0,0,1,5,544643,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,037,2,4,Chickasaw County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,039,2,4,Clarke County                                               ,4,4,483066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,041,2,4,Clay County                                                 ,0,0,0,0,0,0,1,3,280000,0,0,0,0,0,0,0,0,0,1,3,280000,0,0,0
202512,19,043,2,4,Clayton County                                              ,3,3,1093771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,045,2,4,Clinton County                                              ,3,3,982600,1,2,446000,0,0,0,1,5,833333,1,1,296000,0,0,0,0,0,0,0,0,0
202512,19,047,2,4,Crawford County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,049,2,4,Dallas County                                               ,21,21,8485997,1,2,572327,0,0,0,0,0,0,21,21,8485997,1,2,572327,0,0,0,0,0,0
202512,19,051,2,4,Davis County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,053,2,4,Decatur County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,055,2,4,Delaware County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,057,2,4,Des Moines County                                           ,0,0,0,0,0,0,0,0,0,1,5,699298,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,059,2,4,Dickinson County                                            ,3,3,780853,0,0,0,0,0,0,0,0,0,2,2,570000,0,0,0,0,0,0,0,0,0
202512,19,061,2,4,Dubuque County                                              ,3,3,1480958,0,0,0,0,0,0,0,0,0,1,1,600000,0,0,0,0,0,0,0,0,0
202512,19,063,2,4,Emmet County                                                ,0,0,0,0,0,0,0,0,0,1,6,501563,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,065,2,4,Fayette County                                              ,1,1,320650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,067,2,4,Floyd County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,069,2,4,Franklin County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,071,2,4,Fremont County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,073,2,4,Greene County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,075,2,4,Grundy County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,077,2,4,Guthrie County                                              ,3,3,2026000,0,0,0,0,0,0,0,0,0,3,3,2026000,0,0,0,0,0,0,0,0,0
202512,19,079,2,4,Hamilton County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,081,2,4,Hancock County                                              ,1,1,350104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,083,2,4,Hardin County                                               ,1,1,320650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,085,2,4,Harrison County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,087,2,4,Henry County                                                ,3,3,1408704,0,0,0,0,0,0,0,0,0,2,2,1150000,0,0,0,0,0,0,0,0,0
202512,19,089,2,4,Howard County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,091,2,4,Humboldt County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,093,2,4,Ida County                                                  ,1,1,320650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,095,2,4,Iowa County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,097,2,4,Jackson County                                              ,1,1,525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,099,2,4,Jasper County                                               ,3,3,625000,0,0,0,0,0,0,1,44,6186000,3,3,625000,0,0,0,0,0,0,1,44,6186000
202512,19,101,2,4,Jefferson County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,103,2,4,Johnson County                                              ,20,20,6839709,0,0,0,0,0,0,3,72,12048059,13,13,4479763,0,0,0,0,0,0,2,61,10450000
202512,19,105,2,4,Jones County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,107,2,4,Keokuk County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,109,2,4,Kossuth County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,111,2,4,Lee County                                                  ,1,1,303238,0,0,0,0,0,0,1,5,990004,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,113,2,4,Linn County                                                 ,19,19,5785208,2,4,900000,3,12,2865000,2,20,2500000,18,18,5680434,2,4,900000,3,12,2865000,2,20,2500000
202512,19,115,2,4,Louisa County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,117,2,4,Lucas County                                                ,0,0,0,0,0,0,0,0,0,1,5,653846,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,119,2,4,Lyon County                                                 ,2,2,476248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,121,2,4,Madison County                                              ,4,4,1894415,0,0,0,0,0,0,0,0,0,4,4,1894415,0,0,0,0,0,0,0,0,0
202512,19,123,2,4,Mahaska County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,125,2,4,Marion County                                               ,5,5,1476702,0,0,0,0,0,0,0,0,0,2,2,270000,0,0,0,0,0,0,0,0,0
202512,19,127,2,4,Marshall County                                             ,1,1,175000,0,0,0,0,0,0,0,0,0,1,1,175000,0,0,0,0,0,0,0,0,0
202512,19,129,2,4,Mills County                                                ,1,1,240179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,131,2,4,Mitchell County                                             ,1,1,276421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,133,2,4,Monona County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,135,2,4,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,137,2,4,Montgomery County                                           ,1,1,358333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,139,2,4,Muscatine County                                            ,3,3,964783,0,0,0,0,0,0,1,65,6682193,2,2,611319,0,0,0,0,0,0,1,65,6682193
202512,19,141,2,4,O'Brien County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,143,2,4,Osceola County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,145,2,4,Page County                                                 ,3,3,899590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,147,2,4,Palo Alto County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,149,2,4,Plymouth County                                             ,1,1,585000,0,0,0,0,0,0,1,10,1049107,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,151,2,4,Pocahontas County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,153,2,4,Polk County                                                 ,159,159,63337611,3,6,953582,1,4,305000,2,24,3650400,159,159,63337611,3,6,953582,1,4,305000,2,24,3650400
202512,19,155,2,4,Pottawattamie County                                        ,11,11,5013580,0,0,0,0,0,0,0,0,0,9,9,4386355,0,0,0,0,0,0,0,0,0
202512,19,157,2,4,Poweshiek County                                            ,1,1,292565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,159,2,4,Ringgold County                                             ,1,1,267000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,161,2,4,Sac County                                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,163,2,4,Scott County                                                ,12,12,3635760,0,0,0,0,0,0,0,0,0,11,11,3285760,0,0,0,0,0,0,0,0,0
202512,19,165,2,4,Shelby County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,167,2,4,Sioux County                                                ,14,14,4897640,0,0,0,0,0,0,1,5,625000,11,11,3758733,0,0,0,0,0,0,0,0,0
202512,19,169,2,4,Story County                                                ,10,10,4692937,0,0,0,0,0,0,0,0,0,8,8,4102028,0,0,0,0,0,0,0,0,0
202512,19,171,2,4,Tama County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,173,2,4,Taylor County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,175,2,4,Union County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,177,2,4,Van Buren County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,179,2,4,Wapello County                                              ,3,3,791076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,181,2,4,Warren County                                               ,31,31,8645712,0,0,0,0,0,0,2,26,2723000,30,30,8271009,0,0,0,0,0,0,2,26,2723000
202512,19,183,2,4,Washington County                                           ,2,2,902831,0,0,0,0,0,0,1,5,458333,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,185,2,4,Wayne County                                                ,4,4,440288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,187,2,4,Webster County                                              ,2,2,439286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,189,2,4,Winnebago County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,191,2,4,Winneshiek County                                           ,2,2,731000,0,0,0,0,0,0,0,0,0,1,1,346000,0,0,0,0,0,0,0,0,0
202512,19,193,2,4,Woodbury County                                             ,6,6,1658000,0,0,0,0,0,0,0,0,0,6,6,1658000,0,0,0,0,0,0,0,0,0
202512,19,195,2,4,Worth County                                                ,1,1,320650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,19,197,2,4,Wright County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,001,2,4,Allen County                                                ,1,1,290000,0,0,0,0,0,0,0,0,0,1,1,290000,0,0,0,0,0,0,0,0,0
202512,20,003,2,4,Anderson County                                             ,1,1,230945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,005,2,4,Atchison County                                             ,2,2,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,007,2,4,Barber County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,009,2,4,Barton County                                               ,1,1,172000,0,0,0,0,0,0,0,0,0,1,1,172000,0,0,0,0,0,0,0,0,0
202512,20,011,2,4,Bourbon County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,013,2,4,Brown County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,015,2,4,Butler County                                               ,12,12,3922724,1,2,325000,0,0,0,0,0,0,4,4,800000,0,0,0,0,0,0,0,0,0
202512,20,017,2,4,Chase County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,019,2,4,Chautauqua County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,021,2,4,Cherokee County                                             ,2,2,100000,0,0,0,0,0,0,0,0,0,2,2,100000,0,0,0,0,0,0,0,0,0
202512,20,023,2,4,Cheyenne County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,025,2,4,Clark County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,027,2,4,Clay County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,029,2,4,Cloud County                                                ,1,1,207500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,031,2,4,Coffey County                                               ,3,3,1107000,0,0,0,0,0,0,0,0,0,3,3,1107000,0,0,0,0,0,0,0,0,0
202512,20,033,2,4,Comanche County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,035,2,4,Cowley County                                               ,2,2,283360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,037,2,4,Crawford County                                             ,12,12,1671609,0,0,0,0,0,0,0,0,0,11,11,1348000,0,0,0,0,0,0,0,0,0
202512,20,039,2,4,Decatur County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,041,2,4,Dickinson County                                            ,0,0,0,1,2,483000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,043,2,4,Doniphan County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,045,2,4,Douglas County                                              ,11,11,3183030,1,2,402064,0,0,0,1,5,656349,4,4,975000,0,0,0,0,0,0,0,0,0
202512,20,047,2,4,Edwards County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,051,2,4,Ellis County                                                ,3,3,943406,0,0,0,0,0,0,0,0,0,2,2,683406,0,0,0,0,0,0,0,0,0
202512,20,053,2,4,Ellsworth County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,055,2,4,Finney County                                               ,2,2,449086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,057,2,4,Ford County                                                 ,2,2,365000,0,0,0,0,0,0,0,0,0,2,2,365000,0,0,0,0,0,0,0,0,0
202512,20,059,2,4,Franklin County                                             ,4,4,820000,0,0,0,1,3,589500,0,0,0,4,4,820000,0,0,0,0,0,0,0,0,0
202512,20,061,2,4,Geary County                                                ,7,7,1938825,0,0,0,0,0,0,0,0,0,5,5,1395000,0,0,0,0,0,0,0,0,0
202512,20,063,2,4,Gove County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,065,2,4,Graham County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,067,2,4,Grant County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,069,2,4,Gray County                                                 ,1,1,341703,0,0,0,0,0,0,0,0,0,1,1,341703,0,0,0,0,0,0,0,0,0
202512,20,071,2,4,Greeley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,073,2,4,Greenwood County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,075,2,4,Hamilton County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,077,2,4,Harper County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,079,2,4,Harvey County                                               ,5,5,1290225,0,0,0,0,0,0,0,0,0,4,4,990000,0,0,0,0,0,0,0,0,0
202512,20,081,2,4,Haskell County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,083,2,4,Hodgeman County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,085,2,4,Jackson County                                              ,3,3,483500,0,0,0,0,0,0,0,0,0,3,3,483500,0,0,0,0,0,0,0,0,0
202512,20,087,2,4,Jefferson County                                            ,3,3,1090000,0,0,0,0,0,0,0,0,0,3,3,1090000,0,0,0,0,0,0,0,0,0
202512,20,089,2,4,Jewell County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,091,2,4,Johnson County                                              ,149,149,81623703,0,0,0,0,0,0,4,190,30143983,148,148,81401467,0,0,0,0,0,0,3,182,28891804
202512,20,093,2,4,Kearny County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,095,2,4,Kingman County                                              ,2,2,600000,0,0,0,0,0,0,0,0,0,2,2,600000,0,0,0,0,0,0,0,0,0
202512,20,097,2,4,Kiowa County                                                ,1,1,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,099,2,4,Labette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,101,2,4,Lane County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,103,2,4,Leavenworth County                                          ,29,29,5999398,0,0,0,0,0,0,0,0,0,29,29,5999398,0,0,0,0,0,0,0,0,0
202512,20,105,2,4,Lincoln County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,107,2,4,Linn County                                                 ,6,6,867689,0,0,0,0,0,0,0,0,0,2,2,165000,0,0,0,0,0,0,0,0,0
202512,20,109,2,4,Logan County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,111,2,4,Lyon County                                                 ,2,2,363400,0,0,0,1,3,300000,0,0,0,1,1,170000,0,0,0,0,0,0,0,0,0
202512,20,113,2,4,McPherson County                                            ,6,6,1472349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,115,2,4,Marion County                                               ,1,1,220000,1,2,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,117,2,4,Marshall County                                             ,1,1,320650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,119,2,4,Meade County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,121,2,4,Miami County                                                ,4,4,861472,0,0,0,0,0,0,0,0,0,2,2,672934,0,0,0,0,0,0,0,0,0
202512,20,123,2,4,Mitchell County                                             ,1,1,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,125,2,4,Montgomery County                                           ,1,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,127,2,4,Morris County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,129,2,4,Morton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,131,2,4,Nemaha County                                               ,1,1,320650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,133,2,4,Neosho County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,135,2,4,Ness County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,137,2,4,Norton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,139,2,4,Osage County                                                ,6,6,1421388,0,0,0,0,0,0,0,0,0,3,3,660000,0,0,0,0,0,0,0,0,0
202512,20,141,2,4,Osborne County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,143,2,4,Ottawa County                                               ,3,3,1000073,0,0,0,0,0,0,0,0,0,2,2,683406,0,0,0,0,0,0,0,0,0
202512,20,145,2,4,Pawnee County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,147,2,4,Phillips County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512,20,149,2,4,Pottawatomie County                                         ,6,6,2076371,0,0,0,0,0,0,0,0,0,1,1,325000,0,0,0,0,0,0,0,0,0
202512,20,151,2,4,Pratt County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
