Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202509,20,001,2,4,Allen County                                                ,14,14,2593458,0,0,0,0,0,0,0,0,0,6,6,1182000,0,0,0,0,0,0,0,0,0
202509,20,003,2,4,Anderson County                                             ,16,16,3834510,2,4,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,005,2,4,Atchison County                                             ,15,15,4140000,1,2,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,007,2,4,Barber County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,009,2,4,Barton County                                               ,5,5,1848000,0,0,0,0,0,0,0,0,0,3,3,1368000,0,0,0,0,0,0,0,0,0
202509,20,011,2,4,Bourbon County                                              ,5,5,525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,013,2,4,Brown County                                                ,1,1,104000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,015,2,4,Butler County                                               ,105,105,37691486,26,52,6328000,2,6,2075000,0,0,0,68,68,25271385,24,48,5678000,1,3,200000,0,0,0
202509,20,017,2,4,Chase County                                                ,0,0,0,2,4,340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,019,2,4,Chautauqua County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,021,2,4,Cherokee County                                             ,10,10,1688500,1,2,90000,0,0,0,0,0,0,10,10,1688500,1,2,90000,0,0,0,0,0,0
202509,20,023,2,4,Cheyenne County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,025,2,4,Clark County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,027,2,4,Clay County                                                 ,20,20,4634902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,029,2,4,Cloud County                                                ,3,3,622500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,031,2,4,Coffey County                                               ,23,23,5654138,0,0,0,0,0,0,0,0,0,16,16,3427000,0,0,0,0,0,0,0,0,0
202509,20,033,2,4,Comanche County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,035,2,4,Cowley County                                               ,24,24,4504200,1,2,255000,0,0,0,0,0,0,3,3,1190000,1,2,255000,0,0,0,0,0,0
202509,20,037,2,4,Crawford County                                             ,35,35,8138138,1,2,250000,0,0,0,0,0,0,32,32,7334900,1,2,250000,0,0,0,0,0,0
202509,20,039,2,4,Decatur County                                              ,1,1,61667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,041,2,4,Dickinson County                                            ,22,22,4191885,6,12,2898000,0,0,0,1,5,647917,14,14,2200000,0,0,0,0,0,0,0,0,0
202509,20,043,2,4,Doniphan County                                             ,2,2,1053464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,045,2,4,Douglas County                                              ,166,166,62884151,4,8,1402621,2,6,480000,8,121,18923745,62,62,30757776,0,0,0,0,0,0,3,96,15642000
202509,20,047,2,4,Edwards County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,051,2,4,Ellis County                                                ,33,33,8997214,3,6,840770,0,0,0,2,48,9342646,31,31,8567214,3,6,840770,0,0,0,2,48,9342646
202509,20,053,2,4,Ellsworth County                                            ,5,5,789788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,055,2,4,Finney County                                               ,27,27,5378887,0,0,0,0,0,0,0,0,0,18,18,3358000,0,0,0,0,0,0,0,0,0
202509,20,057,2,4,Ford County                                                 ,54,54,14006930,1,2,400000,0,0,0,0,0,0,54,54,14006930,1,2,400000,0,0,0,0,0,0
202509,20,059,2,4,Franklin County                                             ,85,85,23537197,7,14,2657193,6,18,3537000,0,0,0,78,78,21881872,7,14,2657193,0,0,0,0,0,0
202509,20,061,2,4,Geary County                                                ,62,62,16996317,1,2,150000,0,0,0,1,36,800000,36,36,9960875,1,2,150000,0,0,0,1,36,800000
202509,20,063,2,4,Gove County                                                 ,1,1,280000,0,0,0,0,0,0,0,0,0,1,1,280000,0,0,0,0,0,0,0,0,0
202509,20,065,2,4,Graham County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,067,2,4,Grant County                                                ,1,1,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,069,2,4,Gray County                                                 ,1,1,300000,1,2,425750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,071,2,4,Greeley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,073,2,4,Greenwood County                                            ,2,2,330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,075,2,4,Hamilton County                                             ,4,4,1282600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,077,2,4,Harper County                                               ,3,3,927126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,079,2,4,Harvey County                                               ,42,42,14282940,9,18,3620000,1,4,400000,0,0,0,28,28,9619000,8,16,2970000,1,4,400000,0,0,0
202509,20,081,2,4,Haskell County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,083,2,4,Hodgeman County                                             ,2,2,256660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,085,2,4,Jackson County                                              ,21,21,5424454,0,0,0,0,0,0,0,0,0,18,18,4247787,0,0,0,0,0,0,0,0,0
202509,20,087,2,4,Jefferson County                                            ,62,62,17783029,0,0,0,0,0,0,0,0,0,56,56,16913029,0,0,0,0,0,0,0,0,0
202509,20,089,2,4,Jewell County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,091,2,4,Johnson County                                              ,1503,1503,701688146,7,14,3868248,9,27,5972377,22,572,110569267,1480,1480,679326237,5,10,2901582,9,27,5972377,13,459,90302284
202509,20,093,2,4,Kearny County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,095,2,4,Kingman County                                              ,21,21,6104950,0,0,0,0,0,0,2,10,625000,17,17,4938000,0,0,0,0,0,0,0,0,0
202509,20,097,2,4,Kiowa County                                                ,2,2,303850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,099,2,4,Labette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,101,2,4,Lane County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,103,2,4,Leavenworth County                                          ,175,175,42639391,3,6,945648,0,0,0,0,0,0,174,174,42517270,3,6,945648,0,0,0,0,0,0
202509,20,105,2,4,Lincoln County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,107,2,4,Linn County                                                 ,73,73,12213372,0,0,0,0,0,0,0,0,0,28,28,4203500,0,0,0,0,0,0,0,0,0
202509,20,109,2,4,Logan County                                                ,1,1,320650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,111,2,4,Lyon County                                                 ,26,26,4977314,1,2,197250,1,3,300000,2,24,7733120,6,6,1298000,1,2,197250,0,0,0,2,24,7733120
202509,20,113,2,4,McPherson County                                            ,75,75,13675216,8,16,2635625,0,0,0,0,0,0,43,43,8249968,0,0,0,0,0,0,0,0,0
202509,20,115,2,4,Marion County                                               ,13,13,4314521,4,8,500000,0,0,0,0,0,0,9,9,3033221,0,0,0,0,0,0,0,0,0
202509,20,117,2,4,Marshall County                                             ,6,6,1658235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,119,2,4,Meade County                                                ,1,1,276000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,121,2,4,Miami County                                                ,90,90,30265434,0,0,0,1,3,300000,0,0,0,76,76,30072010,0,0,0,1,3,300000,0,0,0
202509,20,123,2,4,Mitchell County                                             ,1,1,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,125,2,4,Montgomery County                                           ,7,7,1180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,127,2,4,Morris County                                               ,2,2,480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,129,2,4,Morton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,131,2,4,Nemaha County                                               ,12,12,4670158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,133,2,4,Neosho County                                               ,5,5,1247472,0,0,0,0,0,0,0,0,0,5,5,1247472,0,0,0,0,0,0,0,0,0
202509,20,135,2,4,Ness County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,137,2,4,Norton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,139,2,4,Osage County                                                ,33,33,8915483,0,0,0,0,0,0,0,0,0,23,23,6223000,0,0,0,0,0,0,0,0,0
202509,20,141,2,4,Osborne County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,143,2,4,Ottawa County                                               ,4,4,1225037,0,0,0,0,0,0,0,0,0,1,1,341703,0,0,0,0,0,0,0,0,0
202509,20,145,2,4,Pawnee County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,147,2,4,Phillips County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,149,2,4,Pottawatomie County                                         ,88,88,31331225,1,2,540000,0,0,0,1,5,500000,10,10,4056000,0,0,0,0,0,0,1,5,500000
202509,20,151,2,4,Pratt County                                                ,3,3,668400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,153,2,4,Rawlins County                                              ,0,0,0,1,2,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,155,2,4,Reno County                                                 ,24,24,6104077,2,4,714000,0,0,0,0,0,0,18,18,5057062,2,4,714000,0,0,0,0,0,0
202509,20,157,2,4,Republic County                                             ,5,5,1031250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,159,2,4,Rice County                                                 ,8,8,2389343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,161,2,4,Riley County                                                ,82,82,28179986,0,0,0,0,0,0,4,74,16452891,61,61,21548726,0,0,0,0,0,0,2,64,15335533
202509,20,163,2,4,Rooks County                                                ,4,4,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,165,2,4,Rush County                                                 ,2,2,620650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,167,2,4,Russell County                                              ,5,5,2250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,169,2,4,Saline County                                               ,103,103,17073827,0,0,0,0,0,0,0,0,0,100,100,16553177,0,0,0,0,0,0,0,0,0
202509,20,171,2,4,Scott County                                                ,1,1,189000,0,0,0,0,0,0,0,0,0,1,1,189000,0,0,0,0,0,0,0,0,0
202509,20,173,2,4,Sedgwick County                                             ,925,925,319979957,489,978,137377175,13,48,6314999,7,134,16325000,803,803,287891593,443,886,123672000,12,45,6014999,7,134,16325000
202509,20,175,2,4,Seward County                                               ,15,15,3012226,0,0,0,1,3,197000,0,0,0,12,12,2741000,0,0,0,1,3,197000,0,0,0
202509,20,177,2,4,Shawnee County                                              ,127,127,35026543,9,18,1900001,8,32,8000000,3,250,39321069,127,127,35026543,9,18,1900001,8,32,8000000,3,250,39321069
202509,20,181,2,4,Sherman County                                              ,4,4,1440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,183,2,4,Smith County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,185,2,4,Stafford County                                             ,8,8,1731614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,187,2,4,Stanton County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,189,2,4,Stevens County                                              ,2,2,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,191,2,4,Sumner County                                               ,8,8,2528465,1,2,180000,0,0,0,0,0,0,5,5,1700000,0,0,0,0,0,0,0,0,0
202509,20,193,2,4,Thomas County                                               ,1,1,459140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,195,2,4,Trego County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,197,2,4,Wabaunsee County                                            ,7,7,2360838,0,0,0,0,0,0,0,0,0,4,4,1282600,0,0,0,0,0,0,0,0,0
202509,20,199,2,4,Wallace County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,201,2,4,Washington County                                           ,5,5,1516190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,203,2,4,Wichita County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,205,2,4,Wilson County                                               ,13,13,3694980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,207,2,4,Woodson County                                              ,15,15,3584748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,20,209,2,4,Wyandotte County                                            ,186,186,40292581,2,4,600000,0,0,0,25,424,68420401,185,185,39940741,2,4,600000,0,0,0,25,424,68420401
202509,21,001,3,6,Adair County                                                ,4,4,1923334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,003,3,6,Allen County                                                ,9,9,2630436,0,0,0,0,0,0,0,0,0,9,9,2630436,0,0,0,0,0,0,0,0,0
202509,21,005,3,6,Anderson County                                             ,102,102,31009000,0,0,0,0,0,0,1,8,1000000,102,102,31009000,0,0,0,0,0,0,1,8,1000000
202509,21,009,3,6,Barren County                                               ,139,139,40262785,12,24,3877827,0,0,0,0,0,0,139,139,40262785,12,24,3877827,0,0,0,0,0,0
202509,21,011,3,6,Bath County                                                 ,2,2,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,013,3,6,Bell County                                                 ,30,30,3007271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,015,3,6,Boone County                                                ,328,328,80020237,2,4,313500,3,9,1415770,20,262,32428621,328,328,80020237,2,4,313500,3,9,1415770,20,262,32428621
202509,21,017,3,6,Bourbon County                                              ,47,47,9842555,23,46,3800000,0,0,0,0,0,0,47,47,9842555,23,46,3800000,0,0,0,0,0,0
202509,21,019,3,6,Boyd County                                                 ,2,2,365667,1,2,162500,0,0,0,1,5,411250,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,021,3,6,Boyle County                                                ,84,84,25003496,1,2,234203,0,0,0,0,0,0,84,84,25003496,1,2,234203,0,0,0,0,0,0
202509,21,025,3,6,Breathitt County                                            ,2,2,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,027,3,6,Breckinridge County                                         ,2,2,572866,1,2,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,029,3,6,Bullitt County                                              ,189,189,56196048,9,18,4542602,1,4,250000,22,372,35630624,189,189,56196048,9,18,4542602,1,4,250000,22,372,35630624
202509,21,031,3,6,Butler County                                               ,4,4,1150352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,033,3,6,Caldwell County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,035,3,6,Calloway County                                             ,10,10,3773000,0,0,0,0,0,0,0,0,0,10,10,3773000,0,0,0,0,0,0,0,0,0
202509,21,037,3,6,Campbell County                                             ,111,111,57721788,3,6,987725,5,16,3000000,0,0,0,109,109,56996788,3,6,987725,5,16,3000000,0,0,0
202509,21,041,3,6,Carroll County                                              ,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
202509,21,043,3,6,Carter County                                               ,1,1,285508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,045,3,6,Casey County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,047,3,6,Christian County                                            ,87,87,9044256,6,12,1419554,8,31,1475000,2,10,800000,76,76,7536614,6,12,1419554,7,28,1220000,2,10,800000
202509,21,049,3,6,Clark County                                                ,45,45,10441116,0,0,0,9,30,4395939,10,52,5108998,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,051,3,6,Clay County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,053,3,6,Clinton County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,055,3,6,Crittenden County                                           ,0,0,0,0,0,0,0,0,0,6,30,3697830,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,057,3,6,Cumberland County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,059,3,6,Daviess County                                              ,155,155,15208769,1,2,62205,0,0,0,4,64,7670000,155,155,15208769,1,2,62205,0,0,0,4,64,7670000
202509,21,065,3,6,Estill County                                               ,2,2,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,067,3,6,Fayette County                                              ,402,402,95486539,0,0,0,0,0,0,13,401,33249879,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,069,3,6,Fleming County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,071,3,6,Floyd County                                                ,3,3,2175000,1,2,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,073,3,6,Franklin County                                             ,85,85,23564951,0,0,0,1,4,615150,0,0,0,85,85,23564951,0,0,0,1,4,615150,0,0,0
202509,21,075,3,6,Fulton County                                               ,3,3,472000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,077,3,6,Gallatin County                                             ,39,39,1716278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,079,3,6,Garrard County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,081,3,6,Grant County                                                ,78,78,10357812,0,0,0,0,0,0,0,0,0,78,78,10357812,0,0,0,0,0,0,0,0,0
202509,21,083,3,6,Graves County                                               ,6,6,1305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,085,3,6,Grayson County                                              ,11,11,2410500,0,0,0,0,0,0,2,16,2500000,11,11,2410500,0,0,0,0,0,0,2,16,2500000
202509,21,087,3,6,Green County                                                ,4,4,487417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,089,3,6,Greenup County                                              ,16,16,6452765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,091,3,6,Hancock County                                              ,8,8,1613189,2,4,346276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,093,3,6,Hardin County                                               ,269,269,69106609,18,36,4650775,1,4,464602,5,40,2110000,268,268,69005609,18,36,4650775,1,4,464602,5,40,2110000
202509,21,095,3,6,Harlan County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,097,3,6,Harrison County                                             ,53,53,11081019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,099,3,6,Hart County                                                 ,15,15,1309815,0,0,0,0,0,0,10,52,5904476,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,101,3,6,Henderson County                                            ,48,48,15326595,3,6,959000,0,0,0,2,48,6954000,48,48,15326595,3,6,959000,0,0,0,2,48,6954000
202509,21,103,3,6,Henry County                                                ,57,57,14066514,0,0,0,0,0,0,0,0,0,47,47,11150000,0,0,0,0,0,0,0,0,0
202509,21,107,3,6,Hopkins County                                              ,70,70,14649512,0,0,0,1,3,250000,7,60,5966000,63,63,13393020,0,0,0,1,3,250000,7,60,5966000
202509,21,109,3,6,Jackson County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,111,3,6,Jefferson County                                            ,879,879,243831771,14,28,3812834,6,20,4712800,71,1733,219475947,879,879,243831771,14,28,3812834,6,20,4712800,71,1733,219475947
202509,21,113,3,6,Jessamine County                                            ,394,394,124864341,3,6,885000,3,12,2500000,1,6,879759,394,394,124864341,3,6,885000,3,12,2500000,1,6,879759
202509,21,117,3,6,Kenton County                                               ,325,325,122739956,1,2,150000,3,12,1845451,16,116,14308143,325,325,122739956,1,2,150000,3,12,1845451,16,116,14308143
202509,21,121,3,6,Knox County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,123,3,6,Larue County                                                ,40,40,10896602,2,4,584748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,125,3,6,Laurel County                                               ,3,3,352738,2,4,550000,0,0,0,1,11,700000,3,3,352738,2,4,550000,0,0,0,1,11,700000
202509,21,133,3,6,Letcher County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,135,3,6,Lewis County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,137,3,6,Lincoln County                                              ,68,68,11413682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,141,3,6,Logan County                                                ,30,30,7498674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,143,3,6,Lyon County                                                 ,5,5,950000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
202509,21,145,3,6,McCracken County                                            ,63,63,20096203,4,8,1774725,6,22,2423000,7,44,3456000,63,63,20096203,4,8,1774725,6,22,2423000,7,44,3456000
202509,21,147,3,6,McCreary County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,149,3,6,McLean County                                               ,1,1,286433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,151,3,6,Madison County                                              ,281,281,64304218,18,36,4210000,0,0,0,26,280,26016000,182,182,35602561,16,32,3010000,0,0,0,20,204,18891000
202509,21,155,3,6,Marion County                                               ,27,27,4867901,0,0,0,5,15,1125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,157,3,6,Marshall County                                             ,63,63,24360750,1,2,320000,0,0,0,0,0,0,63,63,24360750,1,2,320000,0,0,0,0,0,0
202509,21,161,3,6,Mason County                                                ,23,23,6275500,0,0,0,0,0,0,0,0,0,23,23,6275500,0,0,0,0,0,0,0,0,0
202509,21,163,3,6,Meade County                                                ,134,134,30189307,0,0,0,0,0,0,0,0,0,134,134,30189307,0,0,0,0,0,0,0,0,0
202509,21,167,3,6,Mercer County                                               ,72,72,17514111,2,4,400002,1,4,300000,4,20,500000,72,72,17514111,2,4,400002,1,4,300000,4,20,500000
202509,21,173,3,6,Montgomery County                                           ,39,39,9149196,1,2,196648,0,0,0,0,0,0,2,2,240000,0,0,0,0,0,0,0,0,0
202509,21,175,3,6,Morgan County                                               ,1,1,189109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,177,3,6,Muhlenberg County                                           ,4,4,851188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,179,3,6,Nelson County                                               ,151,151,39529575,2,4,500000,0,0,0,1,6,750000,151,151,39529575,2,4,500000,0,0,0,1,6,750000
202509,21,181,3,6,Nicholas County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,183,3,6,Ohio County                                                 ,2,2,546084,0,0,0,0,0,0,0,0,0,2,2,546084,0,0,0,0,0,0,0,0,0
202509,21,185,3,6,Oldham County                                               ,205,205,103681614,0,0,0,0,0,0,0,0,0,205,205,103681614,0,0,0,0,0,0,0,0,0
202509,21,187,3,6,Owen County                                                 ,14,14,3859263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,191,3,6,Pendleton County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,193,3,6,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,195,3,6,Pike County                                                 ,3,3,1600000,4,8,990000,1,3,500000,0,0,0,2,2,1250000,4,8,990000,1,3,500000,0,0,0
202509,21,197,3,6,Powell County                                               ,2,2,589074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,199,3,6,Pulaski County                                              ,22,22,6312432,0,0,0,0,0,0,9,83,11316842,15,15,4443075,0,0,0,0,0,0,9,83,11316842
202509,21,205,3,6,Rowan County                                                ,2,2,614308,0,0,0,0,0,0,6,30,7232352,0,0,0,0,0,0,0,0,0,0,0,0
202509,21,207,3,6,Russell County                                              ,3,3,895051,0,0,0,0,0,0,0,0,0,3,3,895051,0,0,0,0,0,0,0,0,0
202509,21,209,3,6,Scott County                                                ,279,279,74214784,1,2,310000,0,0,0,4,28,3445380,279,279,74214784,1,2,310000,0,0,0,4,28,3445380
202509,21,211,3,6,Shelby County                                               ,203,203,71904240,0,0,0,0,0,0,0,0,0,203,203,71904240,0,0,0,0,0,0,0,0,0
202509,21,213,3,6,Simpson County                                              ,118,118,24413636,3,6,807980,2,7,1002750,17,183,26725668,94,94,19071140,2,4,580000,1,4,675000,15,173,25692952
202509,21,215,3,6,Spencer County                                              ,55,55,16188205,0,0,0,0,0,0,0,0,0,55,55,16188205,0,0,0,0,0,0,0,0,0
